set_piece_type,delivery_type,delivery_zone,defensive_scheme,num_defenders_box,num_attackers_box,aerial_threat,second_ball_runners,near_post_decoy,gk_screen,blocker_action,taker_foot_matches,runner_from_deep,overload_far_post,second_wave_runner,quick_delivery,dummy_run,xg,second_ball_won
free_kick_central,short,penalty_spot,Deep Zonal,4,4,6,3,1,1,0,1,1,1,0,0,1,0.2042,1
throw_in,outswinger,central,Hybrid,6,3,4,0,1,1,0,1,1,0,0,0,0,0.1503,0
free_kick_wide,inswinger,penalty_spot,Man-to-Man,6,3,4,4,1,0,0,1,0,0,0,0,1,0.1367,1
corner,outswinger,far_post,Deep Zonal,8,6,5,2,0,0,0,1,0,0,0,1,0,0.0615,1
play_restart,short,wide_channel,High Zonal,5,4,5,4,1,0,0,0,1,1,0,0,0,0.1069,1
play_restart,inswinger,edge_box,Man-to-Man,7,3,8,4,0,0,0,0,0,0,1,1,0,0.1073,1
free_kick_wide,long,edge_box,Hybrid,11,1,2,2,0,0,0,1,1,1,0,0,1,0.0834,0
play_restart,driven,far_post,High Zonal,7,3,6,2,0,0,0,1,1,0,1,1,1,0.1324,0
corner,outswinger,central,High Zonal,10,6,8,0,1,0,1,1,0,0,0,0,0,0.1515,1
corner,inswinger,central,Hybrid,5,1,4,4,1,0,0,1,0,1,1,0,0,0.1282,1
corner,inswinger,far_post,Deep Zonal,11,3,4,3,1,0,1,1,0,0,0,0,0,0.0784,0
free_kick_wide,straight,central,Man-to-Man,8,2,7,2,0,1,1,1,0,0,0,1,0,0.1569,1
corner,driven,near_post,Man-to-Man,4,4,7,0,0,1,1,0,0,0,0,0,0,0.1837,1
free_kick_wide,short,central,Deep Zonal,11,6,6,4,1,0,0,1,0,0,1,0,1,0.1124,1
corner,driven,near_post,Deep Zonal,9,6,5,0,0,0,0,1,0,0,0,1,0,0.0832,1
throw_in,lofted,central,Man-to-Man,6,3,1,3,0,0,0,1,0,0,1,0,0,0.1046,0
goal_kick,outswinger,penalty_spot,High Zonal,8,5,2,1,0,0,0,0,1,0,0,1,0,0.0925,0
throw_in,long,edge_box,High Zonal,11,6,5,3,0,0,0,0,1,0,1,0,1,0.0678,1
corner,straight,central,Hybrid,3,6,8,0,0,0,1,1,1,1,0,0,0,0.2088,1
goal_kick,straight,edge_box,High Zonal,3,5,3,4,1,1,0,0,0,1,0,0,0,0.1071,1
corner,outswinger,near_post,High Zonal,10,1,5,2,1,0,1,1,1,0,0,1,0,0.1292,0
goal_kick,outswinger,wide_channel,Man-to-Man,5,3,3,2,1,0,0,0,0,0,0,0,0,0.077,0
penalty,long,far_post,Man-to-Man,10,2,2,4,0,1,0,1,1,1,0,0,0,0.7753,0
free_kick_wide,short,far_post,Deep Zonal,9,5,9,0,0,1,0,0,0,0,0,1,1,0.0979,0
corner,outswinger,edge_box,High Zonal,11,2,10,3,0,1,1,1,0,0,0,1,0,0.107,1
goal_kick,inswinger,far_post,Deep Zonal,9,1,10,2,0,1,0,1,0,1,0,0,0,0.073,0
play_restart,short,far_post,High Zonal,11,7,9,3,0,1,1,1,1,0,1,0,1,0.135,1
throw_in,long,central,Man-to-Man,8,1,5,3,1,0,1,0,0,0,0,1,0,0.1076,1
play_restart,short,wide_channel,Deep Zonal,3,6,8,4,0,1,0,0,1,0,0,1,0,0.1079,1
play_restart,inswinger,six_yard,Hybrid,4,7,3,1,0,0,0,1,0,0,0,0,0,0.1051,1
corner,outswinger,far_post,Hybrid,10,6,6,1,1,0,0,1,1,1,1,1,0,0.1236,1
throw_in,driven,six_yard,Deep Zonal,5,4,3,3,0,0,1,1,0,1,1,0,0,0.1414,1
free_kick_wide,long,near_post,Man-to-Man,11,4,7,2,0,0,1,0,1,0,0,1,1,0.1246,1
free_kick_central,inswinger,far_post,Man-to-Man,10,6,5,4,1,0,0,1,1,1,1,0,0,0.1733,1
corner,straight,far_post,Deep Zonal,9,2,4,3,0,0,0,0,0,0,0,0,0,0.0235,1
play_restart,straight,central,Man-to-Man,4,3,1,1,0,0,1,1,1,0,1,0,0,0.1428,1
throw_in,long,wide_channel,High Zonal,4,3,3,1,1,0,0,1,0,1,1,0,0,0.0982,1
corner,inswinger,six_yard,Hybrid,9,2,5,3,0,0,0,0,1,1,0,1,1,0.1468,1
free_kick_wide,short,wide_channel,Hybrid,6,4,6,1,0,1,0,1,0,0,1,1,0,0.0776,1
free_kick_wide,lofted,penalty_spot,Hybrid,6,3,9,4,0,1,0,0,0,0,0,0,0,0.1771,1
goal_kick,straight,central,High Zonal,3,1,8,3,0,1,0,0,1,0,0,0,0,0.0944,1
play_restart,outswinger,edge_box,Hybrid,7,1,6,1,1,0,1,1,1,0,0,0,0,0.094,0
free_kick_wide,inswinger,near_post,Man-to-Man,3,5,5,4,1,1,0,1,0,0,0,0,0,0.1763,0
free_kick_central,inswinger,six_yard,Hybrid,4,4,5,3,0,0,1,0,1,1,0,0,1,0.2354,1
throw_in,lofted,near_post,High Zonal,11,6,9,1,0,0,1,0,1,0,1,1,1,0.14,1
free_kick_wide,lofted,six_yard,Deep Zonal,9,1,9,2,0,0,0,1,0,0,1,0,0,0.1564,1
free_kick_central,inswinger,edge_box,High Zonal,11,3,4,3,0,0,1,1,1,0,0,0,0,0.1022,1
corner,lofted,near_post,Hybrid,11,3,6,1,0,0,1,1,0,0,0,0,0,0.1091,1
corner,inswinger,near_post,High Zonal,11,5,4,3,0,0,0,1,0,1,1,0,1,0.1214,1
free_kick_wide,short,far_post,High Zonal,6,4,6,1,0,1,0,1,1,0,1,0,1,0.1305,1
kick_off,long,central,High Zonal,5,4,5,4,0,1,0,1,0,1,0,1,0,0.128,1
free_kick_wide,straight,six_yard,Hybrid,9,7,9,2,0,0,1,0,0,0,1,1,0,0.1848,1
corner,short,central,Man-to-Man,8,1,8,3,1,0,1,0,1,1,1,0,0,0.15,1
goal_kick,short,far_post,High Zonal,6,7,2,2,1,1,0,1,0,1,0,0,0,0.0902,1
play_restart,inswinger,central,Deep Zonal,7,2,1,0,1,1,0,1,1,0,0,0,0,0.1427,0
free_kick_central,lofted,near_post,Deep Zonal,4,1,10,3,0,1,0,0,1,1,0,0,1,0.1949,1
corner,outswinger,central,Hybrid,7,4,4,3,0,0,1,0,0,0,1,1,0,0.1295,1
throw_in,inswinger,six_yard,High Zonal,11,2,2,0,0,1,0,0,1,0,0,0,1,0.0862,0
free_kick_wide,lofted,edge_box,High Zonal,6,6,8,4,0,1,0,1,1,0,1,1,1,0.1234,1
throw_in,straight,wide_channel,Man-to-Man,7,6,5,0,1,0,1,0,0,0,0,0,1,0.1432,0
corner,straight,far_post,Deep Zonal,11,3,6,1,0,1,0,0,0,1,0,0,0,0.077,1
corner,outswinger,central,High Zonal,10,6,7,0,0,1,0,0,1,1,1,0,0,0.2032,1
free_kick_wide,inswinger,near_post,Deep Zonal,10,2,4,3,0,0,0,0,0,0,1,0,1,0.0825,1
throw_in,outswinger,far_post,Deep Zonal,3,3,6,2,0,0,0,0,0,0,0,0,0,0.0873,1
free_kick_wide,straight,near_post,High Zonal,10,1,7,2,1,1,1,1,0,0,1,0,1,0.1176,1
corner,short,near_post,High Zonal,3,5,7,4,0,0,1,1,0,0,1,0,0,0.1747,1
free_kick_central,straight,penalty_spot,High Zonal,3,6,10,2,1,1,0,0,1,0,0,1,0,0.2517,1
goal_kick,driven,near_post,Hybrid,6,6,4,2,0,0,0,1,0,0,0,1,0,0.0935,1
corner,lofted,penalty_spot,High Zonal,6,3,6,2,0,0,1,1,0,0,1,0,1,0.1751,1
throw_in,outswinger,penalty_spot,Man-to-Man,4,6,8,4,0,0,0,1,1,0,0,0,0,0.1473,1
throw_in,lofted,edge_box,High Zonal,8,5,8,2,0,0,1,0,0,0,0,0,1,0.124,1
free_kick_wide,driven,far_post,Hybrid,11,5,10,1,0,0,1,1,0,0,0,0,0,0.1003,1
play_restart,lofted,edge_box,Deep Zonal,8,2,2,1,0,0,1,0,0,0,0,0,1,0.0437,1
kick_off,long,central,Hybrid,11,6,10,2,0,0,1,0,1,0,0,0,1,0.1208,1
free_kick_wide,inswinger,near_post,High Zonal,11,6,5,3,1,0,1,1,1,0,0,0,0,0.1776,1
corner,inswinger,central,Deep Zonal,10,7,3,4,0,0,1,0,1,0,0,0,0,0.0921,1
free_kick_wide,lofted,near_post,Deep Zonal,4,3,3,2,0,0,1,0,1,1,0,0,0,0.0975,1
corner,short,far_post,High Zonal,8,4,4,2,0,0,0,1,0,1,0,0,1,0.1033,1
penalty,driven,edge_box,Deep Zonal,3,1,10,4,1,0,0,0,0,0,0,1,1,0.763,1
kick_off,long,edge_box,Deep Zonal,9,5,2,3,1,0,1,1,1,1,0,1,0,0.038,1
kick_off,outswinger,central,Deep Zonal,11,4,3,0,0,0,0,1,1,1,0,0,0,0.0579,0
free_kick_wide,straight,near_post,Man-to-Man,4,6,8,3,0,0,0,0,1,1,0,1,0,0.1642,1
free_kick_wide,lofted,central,High Zonal,7,6,10,3,1,1,0,1,1,0,1,0,0,0.1745,1
corner,inswinger,wide_channel,High Zonal,4,7,1,3,0,1,0,0,0,0,0,1,0,0.1233,1
penalty,long,central,Deep Zonal,7,7,5,0,1,1,0,0,0,0,0,0,0,0.7272,0
corner,lofted,far_post,Man-to-Man,7,2,5,2,0,0,0,1,0,0,1,0,0,0.0643,1
play_restart,inswinger,near_post,Deep Zonal,11,7,5,3,0,0,0,1,1,1,0,1,0,0.1173,1
kick_off,outswinger,edge_box,Deep Zonal,5,1,8,4,1,0,1,1,0,1,1,0,1,0.1105,1
corner,short,far_post,Hybrid,9,4,6,4,0,0,0,0,1,0,0,0,0,0.0831,1
throw_in,driven,near_post,Man-to-Man,8,7,2,3,0,0,0,1,0,0,0,0,0,0.1228,0
penalty,short,far_post,High Zonal,9,5,3,3,1,0,0,1,1,0,0,0,0,0.7633,1
goal_kick,inswinger,edge_box,Deep Zonal,11,7,8,1,0,0,0,1,0,0,1,0,0,0.0656,1
free_kick_central,inswinger,far_post,High Zonal,4,4,3,2,0,0,0,1,0,0,1,0,0,0.1441,1
corner,straight,wide_channel,Hybrid,3,5,5,0,0,0,0,0,1,0,0,1,0,0.1149,1
throw_in,outswinger,six_yard,Hybrid,8,4,4,0,0,1,0,1,0,0,0,1,0,0.1221,1
corner,outswinger,far_post,Deep Zonal,4,7,5,1,0,1,1,1,0,0,0,0,1,0.1694,1
throw_in,driven,wide_channel,Deep Zonal,7,1,8,4,0,0,0,0,1,0,1,0,1,0.0808,1
corner,inswinger,six_yard,Man-to-Man,7,3,3,1,0,0,0,1,0,1,0,1,0,0.1547,0
throw_in,driven,central,High Zonal,8,5,8,1,1,1,1,1,0,0,0,0,1,0.1713,0
goal_kick,lofted,edge_box,Hybrid,3,4,8,4,1,0,0,1,1,0,0,0,0,0.0948,1
corner,short,far_post,Hybrid,8,7,10,0,1,0,0,0,0,0,1,0,0,0.1237,0
free_kick_wide,short,penalty_spot,High Zonal,10,5,5,0,1,1,0,0,1,0,0,0,0,0.1845,0
throw_in,inswinger,far_post,Man-to-Man,3,1,1,0,1,1,0,1,1,0,0,1,0,0.1515,0
corner,short,six_yard,High Zonal,6,5,7,2,0,0,0,0,1,0,1,1,0,0.1041,1
penalty,straight,wide_channel,Man-to-Man,6,3,8,3,1,0,0,1,1,1,1,1,0,0.732,1
throw_in,outswinger,central,Man-to-Man,6,4,1,4,0,1,0,0,0,0,0,0,0,0.1006,0
free_kick_wide,short,penalty_spot,High Zonal,7,1,2,4,0,1,0,1,0,0,0,1,0,0.1352,1
goal_kick,inswinger,penalty_spot,Hybrid,4,7,4,3,0,0,0,1,0,1,0,0,1,0.1334,1
free_kick_central,outswinger,six_yard,Deep Zonal,7,3,6,4,1,0,0,0,1,1,1,0,1,0.1756,1
throw_in,long,far_post,Deep Zonal,3,6,6,4,0,0,1,1,1,0,1,0,0,0.069,1
corner,straight,central,Deep Zonal,3,4,2,2,1,0,0,1,1,1,0,0,0,0.1427,1
corner,inswinger,central,Hybrid,7,7,2,0,1,1,0,1,0,0,1,1,1,0.157,1
corner,inswinger,near_post,Hybrid,11,3,10,3,0,1,1,1,1,1,0,0,1,0.132,1
kick_off,outswinger,near_post,Hybrid,9,1,8,1,0,0,0,1,1,0,0,0,0,0.1075,1
kick_off,short,central,Deep Zonal,6,4,6,4,1,0,0,0,1,0,0,1,0,0.0915,1
goal_kick,short,near_post,Man-to-Man,6,1,4,2,0,0,0,1,1,0,0,1,0,0.1118,0
corner,inswinger,six_yard,Man-to-Man,7,6,5,3,1,0,0,1,0,0,0,0,0,0.1646,1
free_kick_central,short,central,High Zonal,3,7,10,2,0,0,0,0,0,0,1,0,1,0.1997,1
goal_kick,lofted,central,Hybrid,8,2,4,1,0,0,1,1,0,1,0,1,1,0.1154,1
throw_in,short,edge_box,Hybrid,4,1,4,4,1,1,0,1,0,0,1,0,0,0.0695,1
corner,short,central,Hybrid,9,6,5,4,0,0,0,1,1,0,1,0,0,0.1287,1
kick_off,short,edge_box,Deep Zonal,6,5,2,4,0,0,0,1,0,0,1,0,0,0.0668,1
corner,driven,six_yard,High Zonal,6,6,2,4,1,0,1,0,0,0,0,0,1,0.1707,1
corner,lofted,central,High Zonal,6,4,9,0,0,0,0,1,1,0,0,0,0,0.1504,0
kick_off,inswinger,far_post,Man-to-Man,4,5,7,3,0,0,0,1,1,0,0,0,1,0.1359,1
free_kick_central,outswinger,central,Hybrid,5,2,4,2,0,0,0,1,0,0,0,0,0,0.161,0
free_kick_wide,inswinger,far_post,Man-to-Man,4,3,6,2,1,1,0,0,0,0,0,0,0,0.151,0
penalty,driven,penalty_spot,Man-to-Man,10,5,5,2,1,1,0,1,0,0,0,0,0,0.803,1
play_restart,inswinger,central,Hybrid,4,7,1,4,0,0,0,1,0,0,0,0,0,0.1115,1
corner,lofted,far_post,Hybrid,4,3,8,4,0,0,1,1,1,1,0,1,0,0.1615,1
goal_kick,inswinger,far_post,Hybrid,5,3,2,3,0,0,1,1,1,0,0,1,1,0.1298,1
free_kick_wide,short,near_post,Deep Zonal,6,5,6,3,0,0,0,1,0,0,0,0,0,0.0967,1
corner,outswinger,near_post,Man-to-Man,8,1,3,0,1,0,0,1,0,1,0,0,0,0.1232,0
free_kick_wide,straight,penalty_spot,Deep Zonal,6,5,5,0,0,1,0,1,1,1,0,0,1,0.1885,0
penalty,straight,near_post,Man-to-Man,7,1,5,4,1,0,0,1,0,0,0,0,0,0.7665,1
corner,long,edge_box,High Zonal,7,5,5,0,0,0,0,1,1,0,1,0,0,0.0966,0
free_kick_wide,straight,wide_channel,High Zonal,4,7,3,3,0,1,0,0,1,1,0,0,0,0.091,0
throw_in,straight,edge_box,High Zonal,3,7,1,2,0,0,0,0,1,1,0,0,0,0.0746,1
penalty,long,central,Man-to-Man,9,2,2,3,1,0,0,0,1,0,0,1,0,0.7549,0
throw_in,lofted,far_post,Hybrid,11,5,8,4,0,1,0,0,1,0,0,0,0,0.0908,0
goal_kick,driven,edge_box,Man-to-Man,3,4,1,2,0,1,0,1,0,0,1,0,1,0.0891,1
free_kick_wide,long,edge_box,Man-to-Man,11,4,6,2,0,0,0,0,1,1,1,1,0,0.1037,1
free_kick_wide,straight,wide_channel,Man-to-Man,11,5,4,0,0,0,0,1,1,0,1,0,0,0.0954,0
free_kick_central,lofted,far_post,Hybrid,10,7,7,1,0,0,0,1,1,1,0,0,0,0.1445,1
penalty,straight,central,Man-to-Man,8,5,7,1,1,0,0,1,0,0,0,0,0,0.738,0
corner,lofted,central,Man-to-Man,6,4,2,4,1,0,1,1,0,1,0,0,0,0.1598,1
free_kick_wide,driven,wide_channel,Deep Zonal,8,5,7,1,0,1,0,1,0,1,1,1,0,0.1273,1
corner,inswinger,penalty_spot,Hybrid,3,4,7,1,1,0,0,0,1,1,1,0,0,0.1708,1
free_kick_wide,inswinger,six_yard,Deep Zonal,5,3,3,2,0,0,1,1,0,1,0,0,0,0.1277,1
play_restart,long,edge_box,Hybrid,6,6,9,2,1,0,0,1,0,0,0,0,0,0.1226,1
throw_in,long,wide_channel,Hybrid,7,5,5,3,0,1,0,1,0,1,0,0,0,0.0992,0
free_kick_wide,short,far_post,Hybrid,5,4,1,4,0,0,0,1,0,0,0,0,0,0.0999,0
penalty,lofted,wide_channel,Deep Zonal,6,1,7,2,0,1,0,0,0,0,1,1,1,0.708,1
throw_in,short,six_yard,Deep Zonal,9,2,5,3,1,0,0,1,0,0,1,0,0,0.0702,1
free_kick_wide,outswinger,six_yard,Hybrid,11,2,4,1,0,0,0,1,1,0,0,1,0,0.0787,1
free_kick_central,short,wide_channel,Hybrid,10,5,5,2,0,0,0,0,1,0,1,0,0,0.0853,1
throw_in,inswinger,far_post,Man-to-Man,3,1,10,1,0,0,1,1,1,1,0,0,0,0.1863,1
corner,short,edge_box,Hybrid,8,3,4,1,0,0,1,1,1,1,1,0,1,0.1052,1
penalty,lofted,penalty_spot,Deep Zonal,7,4,7,3,0,0,1,0,1,1,0,0,0,0.7614,1
penalty,inswinger,edge_box,Hybrid,7,6,9,3,1,0,0,1,1,0,1,0,1,0.7735,1
goal_kick,driven,edge_box,Deep Zonal,10,2,6,3,1,0,0,0,1,0,0,1,0,0.0232,1
play_restart,driven,edge_box,Man-to-Man,5,5,9,3,1,1,0,0,0,1,0,0,0,0.1393,1
goal_kick,inswinger,far_post,Man-to-Man,7,4,5,1,0,1,1,0,0,0,0,1,0,0.1112,1
free_kick_central,driven,edge_box,Hybrid,10,6,3,3,0,0,1,1,0,1,0,0,0,0.1154,1
corner,long,six_yard,Hybrid,8,2,5,1,1,0,1,0,1,0,0,0,1,0.1567,0
throw_in,straight,penalty_spot,Hybrid,7,5,2,0,0,0,0,1,1,0,0,0,0,0.0995,1
goal_kick,outswinger,far_post,High Zonal,11,3,3,1,0,0,0,1,1,1,0,1,0,0.0479,0
play_restart,outswinger,six_yard,High Zonal,3,2,3,3,0,0,0,1,0,1,0,0,0,0.1428,1
goal_kick,short,edge_box,Hybrid,6,1,1,3,1,0,0,1,1,0,0,0,0,0.0478,1
corner,outswinger,far_post,High Zonal,7,3,2,3,1,0,0,0,0,1,0,1,0,0.1021,1
throw_in,outswinger,penalty_spot,Hybrid,3,4,9,3,0,0,0,1,0,0,0,0,1,0.1353,1
kick_off,lofted,edge_box,Man-to-Man,7,1,9,1,0,1,0,1,1,0,0,0,0,0.0767,0
throw_in,long,edge_box,Deep Zonal,11,6,10,3,0,0,1,0,1,0,1,1,0,0.0543,1
throw_in,long,central,High Zonal,10,5,1,2,1,0,0,1,0,1,0,0,0,0.1019,0
free_kick_central,lofted,central,High Zonal,3,3,10,4,0,0,0,1,0,1,1,0,1,0.2123,1
throw_in,inswinger,six_yard,Hybrid,10,1,4,0,1,0,0,1,0,1,1,0,0,0.087,0
corner,outswinger,wide_channel,High Zonal,10,5,5,3,0,0,0,0,0,0,1,0,0,0.0503,1
corner,long,far_post,Man-to-Man,10,1,2,3,0,1,1,1,0,0,1,1,0,0.092,1
goal_kick,straight,wide_channel,High Zonal,4,3,10,2,1,0,1,1,0,0,1,0,0,0.0932,1
play_restart,inswinger,far_post,Deep Zonal,11,2,10,4,0,0,0,1,0,0,1,1,0,0.0544,1
goal_kick,driven,near_post,High Zonal,3,2,8,1,0,0,0,1,1,1,1,0,1,0.1402,1
free_kick_wide,inswinger,edge_box,Man-to-Man,3,6,1,1,1,0,0,0,1,1,0,0,1,0.1428,0
corner,short,near_post,High Zonal,6,3,5,1,0,0,0,1,0,0,1,1,0,0.1019,1
corner,short,near_post,Man-to-Man,10,2,3,2,1,1,1,1,0,0,0,1,0,0.116,0
goal_kick,short,wide_channel,Hybrid,10,3,10,1,0,0,1,0,1,0,1,0,1,0.0537,0
throw_in,outswinger,far_post,Man-to-Man,8,2,7,3,0,0,0,1,0,1,0,1,0,0.0849,1
play_restart,inswinger,central,Man-to-Man,3,6,10,0,0,0,1,1,0,0,0,0,0,0.1442,1
free_kick_wide,driven,far_post,Hybrid,10,4,9,0,0,1,0,0,0,0,1,0,1,0.113,0
penalty,lofted,penalty_spot,Hybrid,5,2,6,0,0,1,0,1,0,0,0,0,0,0.6977,0
goal_kick,straight,penalty_spot,Man-to-Man,9,3,3,2,1,1,0,1,0,0,1,0,1,0.1264,1
corner,inswinger,central,Man-to-Man,5,7,8,0,0,0,1,1,0,0,1,0,0,0.1657,1
play_restart,short,far_post,Deep Zonal,8,5,7,3,1,0,1,1,0,0,0,0,0,0.0685,1
throw_in,outswinger,penalty_spot,Man-to-Man,3,5,8,0,0,1,1,1,0,1,1,0,0,0.2129,1
corner,inswinger,penalty_spot,High Zonal,11,6,10,3,0,0,0,0,1,0,0,0,0,0.1279,1
corner,inswinger,wide_channel,Hybrid,3,3,7,4,0,1,1,0,0,0,1,1,0,0.1485,1
kick_off,inswinger,far_post,Hybrid,11,3,7,4,0,1,0,1,0,0,1,0,0,0.0546,1
throw_in,outswinger,six_yard,Deep Zonal,11,7,5,2,0,0,0,0,0,1,0,1,1,0.1139,1
goal_kick,outswinger,wide_channel,Hybrid,4,4,5,2,0,0,0,1,0,0,0,1,0,0.0686,1
goal_kick,driven,central,Man-to-Man,9,2,2,1,1,1,0,1,0,0,0,0,0,0.0562,0
free_kick_wide,straight,near_post,Hybrid,6,7,2,0,0,0,0,0,1,0,0,0,0,0.1491,1
goal_kick,straight,penalty_spot,Hybrid,5,6,10,1,0,0,0,1,0,0,0,0,1,0.1766,0
play_restart,inswinger,wide_channel,Man-to-Man,5,3,2,1,1,0,1,0,1,0,0,0,0,0.0646,1
corner,driven,near_post,Hybrid,5,2,1,2,0,1,1,1,0,0,1,0,0,0.1332,0
goal_kick,inswinger,central,Deep Zonal,11,5,8,0,0,0,1,0,0,0,1,0,0,0.0771,1
free_kick_wide,outswinger,edge_box,Deep Zonal,3,4,2,4,0,0,0,1,0,1,1,0,0,0.0673,1
free_kick_wide,short,six_yard,High Zonal,6,2,5,0,1,0,0,1,0,0,1,0,0,0.1104,1
free_kick_wide,long,near_post,Hybrid,6,1,4,1,0,0,1,1,0,0,0,1,0,0.1045,1
kick_off,driven,central,Deep Zonal,6,6,5,1,1,0,1,1,1,1,1,1,0,0.1491,1
corner,straight,central,Man-to-Man,5,6,4,4,1,0,0,1,0,0,0,0,0,0.169,1
free_kick_wide,outswinger,wide_channel,High Zonal,8,7,1,3,0,0,0,1,0,1,0,0,0,0.0984,1
throw_in,outswinger,edge_box,Deep Zonal,11,3,3,4,0,0,0,1,0,0,0,0,0,0.0343,1
corner,short,far_post,Man-to-Man,9,5,7,4,0,0,1,1,1,1,0,0,1,0.1623,0
goal_kick,outswinger,six_yard,Deep Zonal,4,5,1,3,0,0,0,0,0,1,1,0,0,0.0915,1
play_restart,outswinger,penalty_spot,Man-to-Man,11,2,3,0,1,0,0,1,1,0,0,0,0,0.1066,0
corner,inswinger,wide_channel,Deep Zonal,6,7,9,2,0,0,0,1,0,0,0,0,1,0.1168,1
corner,lofted,central,Man-to-Man,5,3,7,2,1,0,0,0,0,0,0,0,1,0.1933,1
play_restart,inswinger,near_post,Deep Zonal,9,1,6,1,0,0,1,0,1,0,0,0,0,0.0743,0
corner,outswinger,far_post,Deep Zonal,11,2,6,0,0,1,1,1,0,0,1,1,0,0.0796,0
corner,lofted,central,High Zonal,5,7,10,0,0,0,0,1,0,0,0,0,0,0.1585,0
play_restart,long,six_yard,Man-to-Man,4,1,1,1,0,1,0,1,0,0,0,0,0,0.1044,0
kick_off,short,penalty_spot,High Zonal,10,4,9,3,1,0,0,1,1,0,0,1,0,0.145,1
throw_in,long,central,Man-to-Man,7,4,5,0,0,0,1,1,0,0,0,1,0,0.1074,1
penalty,inswinger,edge_box,Hybrid,9,6,5,4,1,0,0,1,1,1,0,1,0,0.8028,1
kick_off,driven,far_post,Deep Zonal,7,6,3,1,0,0,0,0,0,1,1,0,0,0.0714,1
throw_in,outswinger,far_post,Hybrid,3,4,4,3,1,0,1,1,1,0,0,0,0,0.1542,1
throw_in,lofted,central,Deep Zonal,6,5,6,0,0,1,0,1,1,0,0,0,1,0.135,1
goal_kick,outswinger,wide_channel,Hybrid,10,6,3,0,1,0,1,1,0,0,0,0,0,0.0787,1
throw_in,short,edge_box,Man-to-Man,11,6,4,2,1,0,0,0,0,0,1,0,0,0.0705,1
free_kick_central,short,six_yard,Man-to-Man,6,7,10,0,0,0,0,0,0,0,0,0,1,0.1641,1
free_kick_wide,inswinger,edge_box,Deep Zonal,9,5,9,3,0,1,1,0,0,0,0,0,0,0.1201,1
free_kick_central,straight,far_post,Hybrid,3,3,7,1,0,1,1,1,1,0,0,0,0,0.1872,1
free_kick_central,driven,near_post,Man-to-Man,4,4,3,1,0,0,0,0,0,0,1,0,0,0.1944,1
free_kick_wide,outswinger,edge_box,Deep Zonal,9,6,9,4,0,0,0,0,0,0,1,0,0,0.1047,0
free_kick_central,lofted,near_post,Hybrid,3,3,9,1,0,1,1,1,0,0,1,0,0,0.2031,1
goal_kick,outswinger,wide_channel,Deep Zonal,9,7,10,0,0,0,1,0,1,0,0,1,0,0.0526,1
free_kick_wide,short,central,Hybrid,11,4,7,0,0,0,0,0,0,0,0,0,0,0.0832,0
corner,short,central,Deep Zonal,3,6,3,1,1,0,1,1,0,0,0,0,0,0.1021,1
corner,straight,penalty_spot,Hybrid,8,4,4,2,0,0,1,1,1,1,0,0,0,0.1125,1
corner,long,far_post,Deep Zonal,6,7,10,2,1,1,0,0,0,1,0,0,1,0.1592,0
goal_kick,long,edge_box,Man-to-Man,8,5,2,2,0,0,0,1,1,1,1,1,0,0.0604,1
free_kick_central,short,edge_box,Man-to-Man,11,6,8,0,0,0,1,1,1,0,0,0,0,0.1349,1
corner,short,edge_box,Man-to-Man,3,6,6,1,0,1,1,1,1,0,0,1,0,0.1779,1
goal_kick,short,wide_channel,Deep Zonal,9,3,5,0,1,1,0,0,1,0,0,1,0,0.0309,1
corner,straight,far_post,High Zonal,4,3,2,2,0,0,1,0,1,0,0,0,1,0.1229,1
corner,inswinger,penalty_spot,Hybrid,7,6,10,0,0,0,0,1,0,1,0,0,0,0.1857,1
goal_kick,inswinger,six_yard,High Zonal,6,4,3,3,1,0,1,1,1,0,1,0,0,0.1547,1
penalty,short,central,High Zonal,7,5,6,2,0,0,0,0,0,0,0,1,0,0.7476,1
goal_kick,lofted,central,Hybrid,9,4,6,1,0,0,1,0,0,0,1,0,0,0.0964,1
goal_kick,inswinger,near_post,High Zonal,8,1,4,1,0,0,1,1,0,0,0,1,1,0.0922,0
play_restart,short,edge_box,Hybrid,6,4,2,0,0,0,1,0,0,1,0,1,0,0.0465,0
corner,outswinger,edge_box,Deep Zonal,8,2,2,0,0,1,0,1,1,0,0,1,0,0.0738,0
goal_kick,short,central,Man-to-Man,8,1,7,3,0,0,0,0,0,0,0,0,0,0.0188,1
throw_in,long,near_post,High Zonal,3,2,8,2,1,0,0,0,1,0,1,0,0,0.1487,1
corner,long,near_post,Man-to-Man,8,3,3,0,1,0,0,0,0,0,1,0,0,0.1417,0
play_restart,long,far_post,Hybrid,6,6,8,3,0,1,0,1,0,0,0,0,0,0.1068,0
free_kick_wide,driven,central,Man-to-Man,4,2,7,4,0,0,1,0,1,1,0,0,0,0.1781,1
kick_off,inswinger,edge_box,Man-to-Man,7,6,3,3,1,0,0,1,1,0,1,0,0,0.1197,1
throw_in,short,wide_channel,Man-to-Man,7,2,4,4,1,0,0,0,0,0,0,0,0,0.0503,1
free_kick_central,outswinger,edge_box,Deep Zonal,9,6,4,3,0,0,1,1,1,1,0,0,1,0.1412,1
corner,lofted,six_yard,Man-to-Man,6,4,6,4,0,0,0,1,0,0,0,0,0,0.1512,1
kick_off,driven,wide_channel,Man-to-Man,9,1,1,2,0,0,0,1,0,0,1,0,0,0.0613,1
